doc_id,row_index,category,matched_keyword,match_position,snippet,snippet_id,statement_class,statement_category,confidence
bp_24,50,CCUS,CCUS,20524,"...-level carbon abatement programs. 
  Defining appropriate portfolio standards for CCUS fuels, for example, could expand 
  CCUS penetration, support long term infrastructure utilization and investment, and 
  support long term state and local royalty and severance revenue streams.

■ In conclusion, CCUS innovations would benefit from a number of supporting enablers 
  to make installing capture equipment a preferred pathway. Simple price setting 
  mechanisms in many arenas have shown a strong ability to drive efficient capital 
  formation into markets like CCUS. INITIAL FINDING 4: SCALING CCUS R...",180,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,CCUS,CCUS,20789,"...revenue streams.

■ In conclusion, CCUS innovations would benefit from a number of supporting enablers 
  to make installing capture equipment a preferred pathway. Simple price setting 
  mechanisms in many arenas have shown a strong ability to drive efficient capital 
  formation into markets like CCUS. INITIAL FINDING 4: SCALING CCUS REQUIRES A PHASED APPROACH,
DEVELOPING QUICK WINS WITH CAPTURE FROM HIGH-PURITY-CO₂ SOURCES
WHILE ADVANCING TECHNOLOGIES TO SUPPORT LONGER-TERM AT-SCALE
DEPLOYMENT

Developing a roadmap to scale CCUS will be a critical step towards increasing competition
across all...",181,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,CCUS,CCUS,20822,"..., CCUS innovations would benefit from a number of supporting enablers 
  to make installing capture equipment a preferred pathway. Simple price setting 
  mechanisms in many arenas have shown a strong ability to drive efficient capital 
  formation into markets like CCUS. INITIAL FINDING 4: SCALING CCUS REQUIRES A PHASED APPROACH,
DEVELOPING QUICK WINS WITH CAPTURE FROM HIGH-PURITY-CO₂ SOURCES
WHILE ADVANCING TECHNOLOGIES TO SUPPORT LONGER-TERM AT-SCALE
DEPLOYMENT

Developing a roadmap to scale CCUS will be a critical step towards increasing competition
across all carbon reduction pathways and acc...",182,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,CCUS,CCUS,21022,"...ability to drive efficient capital 
  formation into markets like CCUS. INITIAL FINDING 4: SCALING CCUS REQUIRES A PHASED APPROACH,
DEVELOPING QUICK WINS WITH CAPTURE FROM HIGH-PURITY-CO₂ SOURCES
WHILE ADVANCING TECHNOLOGIES TO SUPPORT LONGER-TERM AT-SCALE
DEPLOYMENT

Developing a roadmap to scale CCUS will be a critical step towards increasing competition
across all carbon reduction pathways and accelerating the speed of innovation within potential
CCUS pathways such as:

■ High-purity CO₂ point-source CCUS pathway: CCUS applied to point-source emissions
from high-purity CO₂ point sources (e.g....",183,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,CCUS,CCUS,21177,"...WITH CAPTURE FROM HIGH-PURITY-CO₂ SOURCES
WHILE ADVANCING TECHNOLOGIES TO SUPPORT LONGER-TERM AT-SCALE
DEPLOYMENT

Developing a roadmap to scale CCUS will be a critical step towards increasing competition
across all carbon reduction pathways and accelerating the speed of innovation within potential
CCUS pathways such as:

■ High-purity CO₂ point-source CCUS pathway: CCUS applied to point-source emissions
from high-purity CO₂ point sources (e.g. ethanol, natural gas processing) to high-value end
uses like CO₂ EOR offers the quickest, most economic opportunity to scale CCUS.

■ Lower-purity CO₂ poin...",184,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,CCUS,CCUS,21232,"...NG TECHNOLOGIES TO SUPPORT LONGER-TERM AT-SCALE
DEPLOYMENT

Developing a roadmap to scale CCUS will be a critical step towards increasing competition
across all carbon reduction pathways and accelerating the speed of innovation within potential
CCUS pathways such as:

■ High-purity CO₂ point-source CCUS pathway: CCUS applied to point-source emissions
from high-purity CO₂ point sources (e.g. ethanol, natural gas processing) to high-value end
uses like CO₂ EOR offers the quickest, most economic opportunity to scale CCUS.

■ Lower-purity CO₂ point source CCUS pathway: Innovative CCUS approaches appli...",185,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,CCUS,CCUS,21246,"...S TO SUPPORT LONGER-TERM AT-SCALE
DEPLOYMENT

Developing a roadmap to scale CCUS will be a critical step towards increasing competition
across all carbon reduction pathways and accelerating the speed of innovation within potential
CCUS pathways such as:

■ High-purity CO₂ point-source CCUS pathway: CCUS applied to point-source emissions
from high-purity CO₂ point sources (e.g. ethanol, natural gas processing) to high-value end
uses like CO₂ EOR offers the quickest, most economic opportunity to scale CCUS.

■ Lower-purity CO₂ point source CCUS pathway: Innovative CCUS approaches applied to
lower-pu...",186,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,CCUS,CCUS,21451,"...novation within potential
CCUS pathways such as:

■ High-purity CO₂ point-source CCUS pathway: CCUS applied to point-source emissions
from high-purity CO₂ point sources (e.g. ethanol, natural gas processing) to high-value end
uses like CO₂ EOR offers the quickest, most economic opportunity to scale CCUS.

■ Lower-purity CO₂ point source CCUS pathway: Innovative CCUS approaches applied to
lower-purity CO₂ point sources (e.g. natural gas combined cycle & coal power plants and
process-intensive heavy industries like cement) to scale CCUS penetration across a wider
range of point sources.

■ Negative...",187,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,CCUS,CCUS,21490,"...such as:

■ High-purity CO₂ point-source CCUS pathway: CCUS applied to point-source emissions
from high-purity CO₂ point sources (e.g. ethanol, natural gas processing) to high-value end
uses like CO₂ EOR offers the quickest, most economic opportunity to scale CCUS.

■ Lower-purity CO₂ point source CCUS pathway: Innovative CCUS approaches applied to
lower-purity CO₂ point sources (e.g. natural gas combined cycle & coal power plants and
process-intensive heavy industries like cement) to scale CCUS penetration across a wider
range of point sources.

■ Negative emissions CCUS pathway: Direct Air Capt...",188,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,CCUS,CCUS,21515,"...CO₂ point-source CCUS pathway: CCUS applied to point-source emissions
from high-purity CO₂ point sources (e.g. ethanol, natural gas processing) to high-value end
uses like CO₂ EOR offers the quickest, most economic opportunity to scale CCUS.

■ Lower-purity CO₂ point source CCUS pathway: Innovative CCUS approaches applied to
lower-purity CO₂ point sources (e.g. natural gas combined cycle & coal power plants and
process-intensive heavy industries like cement) to scale CCUS penetration across a wider
range of point sources.

■ Negative emissions CCUS pathway: Direct Air Capture technologies and bio-...",189,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
